Date,bt_Open,bt_High,bt_Low,bt_Close,bt_Volume,bt_Market Cap,eth_Open,eth_High,eth_Low,eth_Close,eth_Volume,eth_Market Cap
19-Mar-19,4032.69,4082.22,4023.81,4071.19,9344919956,71647703828,139.25,140.99,139.14,140.52,4251488129,14797612389
18-Mar-19,4029.97,4071.56,4009.12,4032.51,9646954186,70958165407,140.1,142.27,138.84,139.37,4551739879,14675181094
17-Mar-19,4047.72,4054.12,4006.41,4025.23,8221625400,70821939585,142.24,142.37,139.32,140,3827157729,14739201597
16-Mar-19,3963.9,4077.04,3961.66,4048.73,9856166973,71227967573,137.91,144.56,137.91,142.4,4839003569,14989691491
15-Mar-19,3926.66,3968.54,3914.02,3960.91,9394210605,69675002377,133.57,138.4,133.57,137.69,4506861856,14492364551
14-Mar-19,3905.58,3946.5,3901.3,3924.37,10480789570,69024696307,133.2,135.18,132.75,133.71,4476532147,14071628064
13-Mar-19,3913.05,3926.6,3891.9,3906.72,9469184841,68706700381,134.61,134.61,132.72,133.26,4265162099,14022610219
12-Mar-19,3903.76,3926.89,3863.56,3909.16,9809887079,68743000581,134.01,135.27,130.94,134.44,4709988000,14144929392
11-Mar-19,3953.74,3966.38,3889.24,3905.23,10125901903,68666928025,136.85,137.35,133.1,133.83,4689807419,14079044648
10-Mar-19,3966.17,3966.17,3924.38,3951.6,9713267607,69475297370,138.18,138.27,135.69,136.76,4578438499,14384860876
9-Mar-19,3894.55,3987.24,3892.39,3963.31,10796103518,69674508655,134.89,139.12,134.68,137.97,5011918715,14509873018
8-Mar-19,3913.23,3950.43,3875.23,3901.13,10638638944,68574579320,138.31,139.5,133.56,135.13,4678816794,14209542041
7-Mar-19,3903.38,3939.37,3894.11,3911.48,9584165519,68749421311,138.94,140.86,137.27,138.03,4339206292,14513398954
6-Mar-19,3897.08,3919.51,3871.46,3903.94,9175291529,68609885776,137.96,139.97,136.15,138.79,4589054219,14590867639
5-Mar-19,3759.83,3903.92,3745.18,3896.38,10174126415,68470655400,127.79,138.23,126.74,137.82,4764849990,14492117352
4-Mar-19,3845.09,3867.38,3733.75,3761.56,9029175788,66094551587,132.16,132.73,125.4,127.77,4008171341,13432896659
3-Mar-19,3862.27,3875.48,3836.91,3847.18,7253558152,67592376373,134.79,135.85,131.33,132.25,3454374053,13900679027
2-Mar-19,3855.32,3874.61,3832.13,3864.42,7578786076,67888255371,136.35,137.18,132.44,134.21,3747176425,14103698392
1-Mar-19,3853.76,3907.8,3851.69,3859.58,7661247975,67796965743,136.84,139,136.43,136.44,3756124824,14335957425
28-Feb-19,3848.26,3906.06,3845.82,3854.79,8399767798,67704774107,136.28,138.85,135.66,136.75,4535438953,14365118213
27-Feb-19,3857.48,3888.8,3787.06,3851.05,8301309684,67631949500,138.03,141.34,131.6,136.13,4469776860,14298070644
26-Feb-19,3878.7,3891.58,3837.99,3854.36,7931218996,67683296223,139.65,139.98,136.58,138.09,3791292839,14502464167
25-Feb-19,3807,3913.71,3807,3882.7,9318796067,68173204651,135.5,142.53,135.48,139.82,4914392068,14682597926
24-Feb-19,4145.46,4210.64,3793.71,3810.43,10794227451,66897483404,158.9,165.55,135.85,135.85,5957715043,14263873721
23-Feb-19,3998.92,4166.29,3968.73,4142.53,8922258316,72720867208,148.68,159.13,147.33,158.8,4519468458,16670632412
22-Feb-19,3952.41,4006.54,3950.82,4005.53,7826525254,70308555857,146.07,149.27,145.21,149.09,3731099284,15649961167
21-Feb-19,4000.26,4010.01,3940.11,3954.12,7775128102,69398333876,149.35,149.35,144.56,146.13,3995766856,15337145738
20-Feb-19,3946.68,4000.49,3926.25,3999.82,8693373948,70194350042,145.17,149.55,142.5,149.55,4500094965,15694462393
19-Feb-19,3911.66,4010.88,3908.15,3947.09,9933626655,69262673238,146.4,149.93,145.13,145.35,5310842625,15250901019
18-Feb-19,3671.37,3936.67,3669.98,3915.71,9908216640,68704389994,133.03,147.69,133,146.1,5387525773,15327852479
17-Feb-19,3633.36,3680.54,3619.18,3673.84,7039512503,64453368779,123.18,134.46,123.09,133.6,4236081130,14014695490
16-Feb-19,3615.27,3652.84,3615.27,3629.79,5934744052,63673369195,122.4,124.13,122.3,123.26,2905833287,12928550184
15-Feb-19,3617.37,3647.8,3608.21,3620.81,6091952231,63509111125,121.45,123.66,121.37,122.1,3021741615,12805280766
14-Feb-19,3631.17,3646.26,3607.7,3616.88,6271044418,63434486052,122.42,124.45,121.33,121.39,3331701628,12729213675
13-Feb-19,3653.6,3669.75,3617.25,3632.07,6438903823,63694394519,122.54,125.55,121.61,122.55,3386585799,12849605819
12-Feb-19,3642.75,3668.59,3618.56,3653.53,6480384532,64063755250,121.18,123.47,119.6,122.57,3149576429,12849965121
11-Feb-19,3695.61,3695.61,3642.29,3648.43,6277056434,63968390250,124.87,124.87,120.31,121.3,3222473887,12714795026
10-Feb-19,3673.2,3695.04,3640.98,3690.19,6282256903,64694025951,119.41,124.85,117.11,124.81,3148766590,13080881910
9-Feb-19,3671.59,3679.94,3646.56,3671.2,6158833645,64354732475,119.21,120.69,118,119.43,2884650400,12515870173
8-Feb-19,3401.38,3695.61,3391.02,3666.78,7735623101,64270269953,104.65,119.81,104.19,119.27,3656841347,12496945336
7-Feb-19,3414.93,3427.95,3394.22,3399.47,5004962683,59578075991,104.84,106.06,104.41,104.54,2326764622,10951652648
6-Feb-19,3469.09,3469.09,3398.57,3413.77,5482196038,59821158612,107.57,107.57,102.93,104.92,2593048199,10990266833
5-Feb-19,3454.95,3478.15,3451.94,3466.36,5227549545,60735563490,107.63,108.13,106.91,107.44,2515863999,11253035388
4-Feb-19,3467.21,3476.22,3442.59,3459.15,5332718886,60603083461,107.63,108.7,107.07,107.82,2491888675,11290969364
3-Feb-19,3516.14,3521.39,3447.92,3464.01,5043937584,60681847608,110.49,110.83,106.56,107.49,2519334757,11254870706
2-Feb-19,3484.63,3523.29,3467.57,3521.06,5071623601,61675119055,107.47,110.65,106.76,110.43,2385157838,11560765573
1-Feb-19,3460.55,3501.95,3431.59,3487.95,5422926707,61088747491,107.15,108.64,105.05,107.61,2541271519,11263815610
31-Jan-19,3485.41,3504.8,3447.92,3457.79,5831198271,60553903927,108.9,110.46,106.53,107.06,2828796031,11204735502
30-Jan-19,3443.9,3495.17,3429.39,3486.18,5955112627,61044262622,105.41,109.45,104.84,108.91,2874370355,11396282341
29-Jan-19,3468.87,3476.07,3400.82,3448.12,5897159493,60371874099,106.72,107.17,104,105.6,2900418606,11048347342
28-Jan-19,3584.28,3586.75,3439.23,3470.45,6908930483,60756570314,113.29,113.69,103.34,106.59,3366895505,11150461958
27-Jan-19,3604.69,3612.67,3567.25,3583.97,5570752966,62737274093,116.51,116.69,113.41,113.41,2775888287,11861671822
26-Jan-19,3599.72,3654.93,3593.35,3602.46,5098183235,63054898963,116.37,118.08,115.98,116.49,2412181169,12182338148
25-Jan-19,3607.39,3612.93,3575.6,3599.77,5265847539,63000985908,117.59,117.8,115.83,116.38,2606881898,12168932300
24-Jan-19,3584.5,3616.09,3569.09,3600.87,5262869046,63014066012,117.46,118.03,116.01,117.36,2520843420,12269992351
23-Jan-19,3605.56,3623.07,3565.31,3585.12,5433755649,62731361272,118.71,119.42,116.38,117.45,2556952198,12277481872
22-Jan-19,3575.08,3620.75,3539.72,3604.58,5313623556,63065139424,117.11,119.66,114.68,118.75,2552507405,12410972241
21-Jan-19,3600.37,3608.84,3558.54,3576.03,5004347059,62559869612,119.64,119.72,116.16,117.16,2421720343,12242940197
20-Jan-19,3725.45,3743.39,3583.02,3601.01,5582489560,62990143284,124.63,125.07,118.7,119.47,2964108269,12483136112
19-Jan-19,3652.38,3758.53,3652.38,3728.57,5955691380,65214103659,121.61,125.9,121.16,124.52,3048261797,13007954846
18-Jan-19,3677.99,3682.52,3637.08,3657.84,5002961727,63970991867,123.65,123.84,120.24,121.01,2305389800,12639234713
17-Jan-19,3651.87,3680.14,3621.96,3678.56,5464420383,64327048255,123.57,124.27,120.82,123.74,2594091285,12922347330
16-Jan-19,3631.51,3685.78,3624.67,3655.01,5394457145,63909348776,121.81,127.12,121.44,123.55,2746469340,12899812275
15-Jan-19,3704.22,3720.15,3619.95,3630.68,5537192302,63477817959,129.17,130.74,120.31,122.03,2735449164,12739543688
14-Jan-19,3557.31,3727.84,3552.29,3706.05,5651384490,64789619995,116.98,130.86,116.97,129.07,2798085735,13471754802
13-Jan-19,3658.87,3674.76,3544.93,3552.95,4681302466,62106461671,125.91,126.27,116.09,116.9,2268263944,12199288487
12-Jan-19,3686.97,3698.98,3653.81,3661.3,4778170883,63994140882,127.53,128.67,125.45,125.97,2212109224,13143426379
11-Jan-19,3674.02,3713.88,3653.07,3687.37,5538712865,64443301117,127.81,130.17,125.24,127.55,2667585234,13306214134
10-Jan-19,4034.41,4064.07,3659.17,3678.92,6874143796,64288932886,150.84,152.15,126.53,128.63,3397734456,13416263931
9-Jan-19,4031.55,4068.4,4022.66,4035.3,5115905225,70508733459,150.55,153.62,150.29,150.8,2369241197,15726845711
8-Jan-19,4028.47,4109.02,3996.96,4030.85,5306593305,70422743854,151.97,153.63,148.67,150.36,2459808140,15677889902
7-Jan-19,4078.59,4092.61,4020.89,4025.25,5228625637,70316305580,157.81,158.45,151.15,151.7,2712108388,15814868678
6-Jan-19,3836.52,4093.3,3826.51,4076.63,5597027440,71206795853,155.8,159.37,152.09,157.75,3231294371,16442429109
5-Jan-19,3851.97,3904.9,3836.9,3845.19,5137609824,67157570935,154.34,160.82,154.34,155.64,3338211928,16219974745
4-Jan-19,3832.04,3865.93,3783.85,3857.72,4847965467,67368333500,148.91,156.88,147.91,154.58,3126192535,16107068093
3-Jan-19,3931.05,3935.69,3826.22,3836.74,4530215219,66994920903,155.2,155.86,147.2,149.14,2676164880,15536849936
2-Jan-19,3849.22,3947.98,3817.41,3943.41,5244856836,68849856732,141.52,156.93,140.65,155.05,3328240369,16150049902
1-Jan-19,3746.71,3850.91,3707.23,3843.52,4324200990,67098634181,133.42,141.4,132.65,140.82,2258709868,14665318370
31-Dec-18,3866.84,3868.74,3725.87,3742.7,4661840806,65331499158,140.03,140.18,132.52,133.37,2358360234,13886837730
30-Dec-18,3822.38,3901.91,3797.22,3865.95,4770578575,67475512827,137.63,140.69,133.98,139.86,2660086834,14560066114
29-Dec-18,3932.49,3963.76,3820.41,3820.41,4991655917,66672244158,138.47,147.03,134.57,138.02,3169029972,14365797196
28-Dec-18,3653.13,3956.14,3642.63,3923.92,5631554348,68471837969,116.9,137.65,115.69,137.65,3130201009,14324511544
27-Dec-18,3854.69,3874.42,3645.45,3654.83,5130222366,63768757101,131.92,132.68,115.65,116.58,2612804378,12129493222
26-Dec-18,3819.67,3893.36,3769.86,3857.3,5326547918,67292819465,129.89,136.68,126.29,131.87,2720469126,13717858346
25-Dec-18,4081.03,4089.56,3760.02,3815.49,6158207293,66556033172,141,141,125.11,129.84,3298280609,13505089290
24-Dec-18,4000.33,4271.79,4000.33,4078.6,7240968501,71137548589,130.64,157.67,130.64,140.24,4370343387,14583457939
23-Dec-18,4020.99,4085.72,3976.41,3998.98,6151275490,69741217417,117.27,133.08,117.27,130.77,3579715061,13595887732
22-Dec-18,3898.08,4014.18,3855.74,4014.18,5605823233,69997508295,109.46,116.76,107.5,116.76,2338772939,12137481655
21-Dec-18,4133.7,4198.43,3850.95,3896.54,7206015706,67937650255,115.84,119.09,107.58,109.5,2632539990,11380357569
20-Dec-18,3742.2,4191.23,3728.97,4134.44,8927129279,72078243771,101.09,117.17,100.64,116.22,3063842618,12076674310
19-Dec-18,3706.82,3949.32,3687.23,3745.95,6810689119,65299132785,101.68,108.55,100.69,101.27,2456482115,10521416481
18-Dec-18,3544.76,3701.35,3487.17,3696.06,5911325473,64422587801,95.11,101.32,92.97,101.11,2277514076,10503295749
17-Dec-18,3253.12,3597.92,3253.12,3545.86,5409247918,61798926687,85.38,96.81,85.38,95.13,2101453024,9880456239
16-Dec-18,3236.27,3305.75,3233.82,3252.84,3744248994,56685436644,84.47,87.57,84.47,85.26,1565817037,8853567311
15-Dec-18,3244,3275.38,3191.3,3236.76,3551763561,56400691425,84.28,85.34,82.83,84.44,1496176898,8766638124
14-Dec-18,3311.75,3329.56,3206.54,3242.48,4372763663,56494379457,86.63,87.14,83.23,84.31,1651491877,8751209554
13-Dec-18,3487.88,3489.74,3298.13,3313.68,4343372456,57728688216,90.66,91.11,85.52,86.54,1754475622,8981108543
12-Dec-18,3421.46,3534.23,3413.48,3486.95,4139364829,60741625426,88.61,92.24,88.26,90.59,1533050103,9400044026
11-Dec-18,3497.55,3513.18,3392.25,3424.59,4696765188,59650201102,91.58,92.78,87.69,88.95,1707497898,9227301064
10-Dec-18,3612.05,3647.33,3470.14,3502.66,5020968740,61004445982,94.99,96.26,90.65,91.69,1756437577,9509816315
9-Dec-18,3473.23,3685.31,3469.09,3614.23,4947372847,62942160928,92.04,98.9,91.03,95.14,1875567180,9866414732
8-Dec-18,3421.91,3506.04,3350.65,3476.11,5305024497,60531278392,93.41,97.06,86.83,92.16,1855759401,9555327946
7-Dec-18,3512.59,3512.59,3280.23,3419.94,6835615448,59547645578,91.65,96.09,83.47,93.29,2554304530,9671177427
6-Dec-18,3754.07,3874.97,3521.1,3521.1,5878333109,61303965508,102.45,104.1,91.76,91.76,2310716932,9510417097
5-Dec-18,3958.89,3969.54,3753.99,3753.99,5302481574,65352496336,110.34,110.6,102.48,102.48,1990157607,10618884099
4-Dec-18,3886.29,4075.63,3832.75,3956.89,5028069239,68878292608,108.8,113.14,107.4,110.21,1748116495,11418617063
3-Dec-18,4147.32,4155.98,3840.45,3894.13,5089570994,67779050170,116.38,116.62,107.42,108.93,1772756193,11282911404
2-Dec-18,4200.73,4301.52,4110.98,4139.88,5262697895,72050487506,118.27,120.56,116.09,116.39,1856199149,12053770487
1-Dec-18,4024.46,4309.38,3969.71,4214.67,5375314093,73346194969,113.4,120.84,111.62,118.64,2131475768,12284117522
30-Nov-18,4289.09,4322.98,3942.82,4017.27,6048016717,69904637061,117.73,119.42,111.74,113.17,2020748396,11716096076
29-Nov-18,4269,4413.02,4145.77,4278.85,6503347767,74451016927,122.72,123.23,115.3,117.54,2196099151,12166285642
28-Nov-18,3822.47,4385.9,3822.47,4257.42,7280280000,74072560088,110.2,126.05,110.2,122.44,2673470000,12670491119
27-Nov-18,3765.95,3862.96,3661.01,3820.72,5998720000,66468970322,107.91,111.84,102.45,110.01,2320010000,11382216773
26-Nov-18,4015.07,4107.14,3643.92,3779.13,6476900000,65739289046,116.34,118.2,104.89,108.34,2139490000,11206775318
25-Nov-18,3880.78,4120.87,3585.06,4009.97,6825640000,69749265801,113.13,118.88,101.77,116.45,2466750000,12043900588
24-Nov-18,4347.69,4413.09,3795.16,3880.76,4679500000,67495633205,123.3,126.79,110.83,113.49,1800960000,11735901799
23-Nov-18,4360.7,4396.42,4195.68,4347.11,4871490000,75598851166,126.42,127.03,119.56,123.3,1998010000,12747016419
22-Nov-18,4611.57,4629.64,4365.64,4365.94,4569370000,75919439809,136.81,137.74,126.71,126.71,1792150000,13097009562
21-Nov-18,4465.54,4675.73,4343.98,4602.17,6120120000,80020171047,131.14,138.89,125.76,136.7,2685930000,14127420909
20-Nov-18,4863.93,4951.61,4272.11,4451.87,8428290000,77401044320,148.81,151.25,126.36,130.34,3134410000,13467303239
19-Nov-18,5620.78,5620.78,4842.91,4871.49,7039560000,84688539692,177.18,177.18,147.85,149.18,2745160000,15410551811
18-Nov-18,5559.74,5653.61,5559.74,5623.54,4159680000,97753714643,174.18,179.15,174.18,177.07,1810920000,18288411984
17-Nov-18,5578.58,5578.58,5519.56,5554.33,4303150000,96542098114,175.36,175.85,172.87,174,1832800000,17968221715
16-Nov-18,5645.32,5657.02,5498.94,5575.55,5279320000,96900828780,180.87,181.35,173.13,175.18,2015330000,18086156169
15-Nov-18,5736.15,5774.82,5358.38,5648.03,7032140000,98151606541,181.9,184.25,170.19,180.81,2638410000,18663659629
14-Nov-18,6351.24,6371.55,5544.09,5738.35,7398940000,99712077259,206.53,207.05,174.08,181.4,2595330000,18721032761
13-Nov-18,6373.19,6395.27,6342.67,6359.49,4503800000,1.10494E+11,210.15,210.52,206.14,206.83,1610260000,21341261802
12-Nov-18,6411.76,6434.21,6360.47,6371.27,4295770000,1.1069E+11,211.51,212.62,208.92,210.42,1452380000,21707637540
11-Nov-18,6413.63,6423.25,6350.17,6411.27,3939060000,1.11373E+11,212.48,213,208.87,211.34,1501600000,21798464881
10-Nov-18,6386.13,6437.28,6385.31,6409.22,3705320000,1.11326E+11,209.98,213.86,209.81,212.53,1377760000,21917195708
9-Nov-18,6442.6,6456.46,6373.37,6385.62,4346820000,1.10906E+11,211.99,213.32,209.52,210.07,1554750000,21659329261
8-Nov-18,6522.27,6536.92,6438.53,6453.72,4665260000,1.12078E+11,217.33,218.34,212.2,212.23,1769080000,21877424057
7-Nov-18,6468.5,6552.16,6468.31,6530.14,4941260000,1.13396E+11,218.9,221.65,216.8,217.18,1927830000,22383497662
6-Nov-18,6433.38,6463.55,6408.16,6461.01,4700040000,1.12096E+11,209.47,218.45,207.89,218.45,1856940000,22445690692
5-Nov-18,6363.62,6480.59,6363.62,6419.66,4174800000,1.11456E+11,207.1,210.82,206.57,209.09,1613510000,21540996877
4-Nov-18,6365.47,6388.63,6294.57,6376.13,4390020000,1.10689E+11,200.16,211.27,198.99,207.49,1749300000,21371416840
3-Nov-18,6387.24,6400.07,6342.37,6361.26,3658640000,1.10421E+11,200.74,200.74,199.53,200.19,1307150000,20615439151
2-Nov-18,6378.92,6396.86,6327.38,6388.44,4234870000,1.1088E+11,198.98,201.27,198.76,200.64,1451870000,20657629735
1-Nov-18,6318.14,6547.14,6311.83,6377.78,3789400000,1.10684E+11,197.54,203.75,197.33,198.87,1336700000,20472105764
31-Oct-18,6336.99,6349.16,6316.88,6317.61,4191240000,1.09627E+11,197.65,198.34,196.53,197.38,1442380000,20314628127
30-Oct-18,6337.04,6364.99,6310.14,6334.27,3781100000,1.09904E+11,197.2,198.12,196.35,197.56,1363500000,20328580026
29-Oct-18,6492.35,6503.6,6306.99,6332.63,4199910000,1.09863E+11,205.17,205.6,195.73,197.25,1517230000,20292811278
28-Oct-18,6482.66,6502.28,6447.91,6486.39,3445190000,1.12518E+11,204.51,205.92,203.52,205.37,1139140000,21123907349
27-Oct-18,6480.84,6507.41,6453.53,6480.38,3393250000,1.12403E+11,203.36,206.08,203.13,204.21,1084810000,21000852987
26-Oct-18,6468.44,6498.29,6449.61,6474.75,3306050000,1.12294E+11,202.34,204.78,201.55,203.33,1161310000,20906130835
25-Oct-18,6484.65,6504.65,6447.03,6476.29,3230550000,1.1231E+11,203.87,204.13,201.82,202.72,1102900000,20839259066
24-Oct-18,6478.89,6521.99,6468.86,6495.84,3424670000,1.12637E+11,204.13,205.58,203.35,203.85,1102220000,20951603018
23-Oct-18,6472.36,6506.01,6451.27,6475.74,3716150000,1.1228E+11,204.02,205.15,201.91,204.34,1237490000,20997181867
22-Oct-18,6486.05,6543.8,6462.98,6487.16,3672860000,1.12465E+11,205.17,206.93,203.38,204.04,1328980000,20962977292
21-Oct-18,6490.09,6556.38,6476,6482.35,3253610000,1.12369E+11,205.39,208.16,204.62,205.14,1190300000,21071630786
20-Oct-18,6460.92,6497.72,6449,6489.19,3379130000,1.12477E+11,203.52,206.22,203.09,205.43,1238780000,21097037289
19-Oct-18,6478.07,6493.68,6445.31,6465.41,3578870000,1.12053E+11,203.26,204.66,201.84,203.73,1264480000,20917973393
18-Oct-18,6542.33,6567.54,6450.04,6476.71,3924080000,1.12237E+11,207.4,208.47,201.74,203.35,1365860000,20875341345
17-Oct-18,6590.52,6601.21,6517.45,6544.43,4088420000,1.13399E+11,210.22,211.13,205.93,207.08,1444130000,21254117736
16-Oct-18,6601.41,6673.59,6571.37,6596.11,4074800000,1.14284E+11,209.63,212.17,207.98,210.12,1532280000,21561538445
15-Oct-18,6292.64,6965.06,6258.68,6596.54,7370770000,1.1428E+11,195.27,222.12,194.16,209.7,2865830000,21514574462
14-Oct-18,6288.49,6363.21,6280.15,6290.93,3085320000,1.08973E+11,199.69,201.83,195.24,195.72,1169260000,20075397007
13-Oct-18,6278.08,6308.51,6259.81,6285.99,3064030000,1.08878E+11,196.36,201.28,196.36,199.84,1167610000,20494529773
12-Oct-18,6239.25,6328.5,6236.47,6274.58,3783500000,1.0867E+11,188.71,199.4,188.71,196.73,1487900000,20171157774
11-Oct-18,6586.74,6586.74,6243.74,6256.24,5181640000,1.08342E+11,225.61,225.61,189.28,189.5,2167620000,19426181717
10-Oct-18,6640.29,6640.29,6538.96,6585.53,3787650000,1.14031E+11,227.62,227.71,224.5,225.77,1384040000,23139713070
9-Oct-18,6653.08,6661.41,6606.94,6642.64,3580810000,1.15008E+11,229.71,230.16,226.4,227.98,1405130000,23361891401
8-Oct-18,6600.19,6675.06,6576.04,6652.23,3979460000,1.15163E+11,226.51,230.77,224.56,229.26,1470740000,23487673000
7-Oct-18,6590.68,6641.49,6557.04,6602.95,3306630000,1.14299E+11,225.44,226.37,223,226.12,1470480000,23161767973
6-Oct-18,6622.45,6628.54,6577.8,6588.31,3259740000,1.14034E+11,227.55,227.93,224.25,225.12,1505070000,23054817089
5-Oct-18,6574.15,6623.62,6557.41,6622.48,3671500000,1.14615E+11,222.27,228.32,220.96,227.6,1547330000,23304234601
4-Oct-18,6497.91,6603.31,6497.91,6576.69,3838410000,1.13811E+11,220.45,226.15,220.09,222.22,1479500000,22748580859
3-Oct-18,6553.86,6571.46,6454.03,6502.59,3887310000,1.12517E+11,226.41,226.46,213.97,220.49,1683930000,22567089086
2-Oct-18,6593.24,6611.84,6537.9,6556.1,3979260000,1.13431E+11,231.1,231.17,225.84,227.18,1542080000,23247403474
1-Oct-18,6619.85,6653.3,6549.08,6589.62,4000970000,1.14E+11,233.22,234.15,226.95,230.77,1597500000,23609728018
30-Sep-18,6604.71,6643.78,6566.54,6625.56,4002280000,1.14609E+11,231.33,236.99,228.45,232.85,1765560000,23817805502
29-Sep-18,6643.1,6643.1,6511.65,6601.96,4363690000,1.14187E+11,221.71,234.01,216.08,231.64,2208720000,23688983896
28-Sep-18,6678.75,6785.03,6598.32,6644.13,5014430000,1.14904E+11,229.04,231.75,218.67,222.4,2018120000,22740233568
27-Sep-18,6495.29,6712.1,6464.95,6676.75,4606810000,1.15455E+11,215.44,230.61,212.65,228.49,2030320000,23358464739
26-Sep-18,6452.79,6585.91,6397.89,6495,4437300000,1.123E+11,218.65,221.44,209.11,215.85,1756100000,22061164303
25-Sep-18,6603.64,6603.64,6381.86,6446.47,4726180000,1.1145E+11,228.33,228.33,206.49,218.51,2120360000,22328327983
24-Sep-18,6704.77,6713.56,6580.9,6595.41,4177310000,1.14011E+11,244.84,245.11,227.49,228.73,1748740000,23368514475
23-Sep-18,6715.32,6766.15,6679.42,6710.63,4197500000,1.1599E+11,240.99,247.46,237.86,244.33,1693470000,24957339670
22-Sep-18,6735.05,6814.56,6616.8,6721.98,4509660000,1.16174E+11,247.34,251.2,233.81,240.48,1921820000,24559189741
21-Sep-18,6513.87,6794.33,6496.36,6734.95,6531940000,1.16385E+11,225.25,248.39,221.57,246.58,2836200000,25177561991
20-Sep-18,6398.85,6529.26,6395.95,6519.67,4348110000,1.12653E+11,210.29,224.82,207.79,224.59,1782070000,22927300808
19-Sep-18,6371.85,6448.46,6208.34,6398.54,4431340000,1.10548E+11,209.47,213.87,201.66,209.97,1733330000,21430323331
18-Sep-18,6280.91,6384.18,6265.71,6371.3,4180090000,1.10065E+11,197.1,213.36,195.93,209.98,1800640000,21426628309
17-Sep-18,6514.06,6540.21,6257.52,6281.2,3910780000,1.08497E+11,221.58,224.26,195.31,197.88,2019910000,20187902505
16-Sep-18,6536.68,6544.33,6460.1,6517.18,3273730000,1.12562E+11,222.8,222.8,211.12,220.59,1502260000,22500748646
15-Sep-18,6509.4,6561.72,6493.55,6543.2,3216300000,1.13E+11,209.81,226.6,209.61,223.07,1670490000,22749647321
14-Sep-18,6515.41,6596.1,6456.17,6512.71,4076220000,1.12462E+11,212.67,222.79,204.87,211.75,2232190000,21590366996
13-Sep-18,6354.24,6535.41,6354.24,6517.31,4210910000,1.12531E+11,183.68,214,183.68,211.35,2330720000,21545775837
12-Sep-18,6317.01,6363.87,6265.09,6351.8,4064230000,1.09662E+11,185.42,185.59,170.26,183.33,1874850000,18685319378
11-Sep-18,6331.88,6398.92,6260.21,6321.2,3849910000,1.0912E+11,198.18,198.51,180.6,185.07,1568900000,18858381966
10-Sep-18,6301.57,6374.98,6292.76,6329.7,3714100000,1.09256E+11,197.85,201.88,189.58,197.08,1502960000,20078523984
9-Sep-18,6223.38,6446.26,6201.22,6300.86,3671890000,1.08747E+11,198.39,207.67,188.31,196.92,1585980000,20058708800
8-Sep-18,6460.17,6534.25,6197.52,6225.98,3835060000,1.07442E+11,217.91,220.37,193.26,197.95,1517200000,20159309964
7-Sep-18,6528.92,6555.29,6396.87,6467.07,4264680000,1.1159E+11,229.54,233.9,217.08,217.2,1678260000,22115522904
6-Sep-18,6755.14,6755.14,6404.72,6529.17,5523470000,1.1265E+11,231.65,231.76,218.12,230.22,2097310000,23435751842
5-Sep-18,7361.46,7388.43,6792.83,6792.83,5800460000,1.17186E+11,286.05,288.16,232.33,232.33,2390390000,23646371777
4-Sep-18,7263,7388.26,7255.44,7361.66,4273640000,1.26987E+11,289.3,291.58,284.26,285.72,1554870000,29074743101
3-Sep-18,7279.03,7317.94,7208.15,7260.06,4087760000,1.25223E+11,295.18,295.59,287.43,289.26,1394490000,29428616901
2-Sep-18,7189.58,7306.31,7132.16,7272.72,4329540000,1.25428E+11,295.45,298.69,290.93,294.37,1321050000,29942718225
1-Sep-18,7044.81,7242.29,7038.05,7193.25,4116050000,1.24045E+11,283.5,301.14,283.5,295.34,1546630000,30035327410
31-Aug-18,6973.97,7057.17,6920.16,7037.58,4495650000,1.21347E+11,284.12,284.55,278.51,283,1411910000,28774922508
30-Aug-18,7043.76,7072.69,6834.69,6978.23,4463250000,1.2031E+11,289.75,291.24,275.21,284.11,1513100000,28881058148
29-Aug-18,7091.71,7113.3,6970.82,7047.16,4145880000,1.21485E+11,296.16,297.07,287.29,289.31,1474460000,29404459725
28-Aug-18,6891.08,7109.56,6882.34,7096.28,4659940000,1.22319E+11,286.65,297.4,283.57,296.5,1513350000,30128902937
27-Aug-18,6710.8,6884.64,6689.71,6884.64,4019000000,1.18658E+11,275.35,285.6,273.65,285.6,1406790000,29015874948
26-Aug-18,6754.64,6774.75,6620.75,6707.26,3295500000,1.15585E+11,279.53,279.53,272.44,275.2,1206650000,27953028997
25-Aug-18,6719.95,6789.63,6700.96,6763.19,3312600000,1.16534E+11,283.28,283.52,278.47,279.65,1208360000,28399212923
24-Aug-18,6551.52,6719.96,6498.64,6719.96,4097820000,1.15778E+11,278.11,283.3,273.86,282.97,1450170000,28730705349
23-Aug-18,6371.34,6546.54,6371.34,6534.88,3426180000,1.12577E+11,271.75,279.55,271.09,277.1,1271160000,28129662664
22-Aug-18,6486.25,6816.79,6310.11,6376.71,4668110000,1.09841E+11,281.97,297.49,265,271.34,1507660000,27539119679
21-Aug-18,6301.07,6500.87,6298.24,6488.76,3377180000,1.11758E+11,273.33,285.97,273.33,281.94,1164120000,28609531323
20-Aug-18,6500.51,6536.92,6297.93,6308.53,3665100000,1.08642E+11,301.38,304.37,273.51,274.32,1413790000,27829775231
19-Aug-18,6422.57,6537.98,6361.55,6506.07,3311170000,1.12032E+11,295.67,307.1,291.33,300.83,1447910000,30514025774
18-Aug-18,6583.43,6617.35,6353.73,6423.76,3984520000,1.10603E+11,316.79,320.45,286.55,295.81,1764020000,29998584852
